city|location|price|bedrooms|baths|size
Rawalpindi|Snober City, Adiala Road|14500000|4|4|1800
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|18500000|3|3|1125
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|97500000|5|6|4500
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|69000000|7|0|4500
Rawalpindi|Bahria Town Phase 8 - Sector E-1, Bahria Town Phase 8|29500000|4|4|2025
Rawalpindi|Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley|25000000|5|6|1575
Rawalpindi|Bahria Town Phase 8 - Block A1, Bahria Town Phase 8|32500000|5|6|2250
Rawalpindi|Bahria Greens - Overseas Enclave, Bahria Town Phase 8|39500000|5|6|2475
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave|45000000|5|6|2250
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave|23000000|5|6|1125
Rawalpindi|Bahria Town Phase 8 - Safari Homes, Bahria Town Phase 8|11000000|2|2|788
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 1, Bahria Greens - Overseas Enclave|100000000|5|5|4950
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|115000000|5|6|4500
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|97000000|5|6|4500
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|45500000|5|6|2250
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|14000000|4|5|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|17000000|3|4|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|36000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|23000000|5|6|1575
Rawalpindi|Adiala Road, Rawalpindi|4750000|2|3|990
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|28000000|5|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|34000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|20500000|3|3|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|19500000|3|3|1125
Rawalpindi|Wakeel Colony, Islamabad Highway|7800000|0|0|900
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|27500000|5|5|2250
Rawalpindi|Bahria Town Phase 8 - Block C, Bahria Town Phase 8|39000000|5|7|2250
Rawalpindi|Judicial Colony, Rawalpindi|32500000|4|5|2475
Rawalpindi|Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8|26000000|5|6|1575
Rawalpindi|Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley|19500000|4|4|1125
Rawalpindi|Bahria Business District, Bahria Town Phase 8|9600000|1|1|630
Rawalpindi|Bahria Safari Valley - Sector A, Bahria Town Phase 8 - Safari Valley|80000000|6|6|5400
Rawalpindi|Bahria Town Phase 8 - Sector F-1, Bahria Town Phase 8|40000000|5|6|2250
Rawalpindi|Bahria Greens - Overseas Enclave, Bahria Town Phase 8|43000000|5|6|2250
Rawalpindi|Bahria Town Phase 5, Bahria Town Rawalpindi|85000000|5|6|4500
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|115000000|5|6|4500
Rawalpindi|Bahria Greens - Overseas Enclave, Bahria Town Phase 8|122500000|0|0|5400
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|47500000|5|6|2250
Rawalpindi|Bahria Town - Safari Villas 2, Bahria Town Rawalpindi|41000000|4|5|2430
Rawalpindi|Bahria Business District, Bahria Town Phase 8|17300000|2|2|765
Rawalpindi|Bahria Town Phase 8 - Block E, Bahria Town Phase 8|29000000|4|4|2250
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|97500000|5|6|4500
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|17000000|3|3|1282
Rawalpindi|Media Town, Rawalpindi|51500000|8|8|2250
Rawalpindi|Media Town, Rawalpindi|43000000|6|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|38000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|17000000|3|4|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|30500000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|16500000|3|4|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|35000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|23000000|5|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|22000000|5|6|1575
Rawalpindi|Bahria Town Phase 8 - Awami Villas 5, Bahria Town Phase 8|9000000|2|1|788
Rawalpindi|Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8|21000000|3|4|1125
Rawalpindi|Bahria Town Phase 8 - Block E, Bahria Town Phase 8|40000000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley|26000000|5|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|34500000|5|6|2250
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|7500000|2|2|742
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|105000000|5|6|4500
Rawalpindi|Peshawar Road, Rawalpindi|25700000|2|2|855
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|47000000|5|6|2250
Rawalpindi|Bahria Town Phase 5, Bahria Town Rawalpindi|85000000|5|6|3375
Rawalpindi|Bahria Greens - Overseas Enclave, Bahria Town Phase 8|120000000|5|6|4500
Rawalpindi|Bahria Business District, Bahria Town Phase 8|11300000|0|0|562
Rawalpindi|Bahria Business District, Bahria Town Phase 8|12800000|0|0|540
Rawalpindi|Gulzar-e-Quaid Housing Society, Rawalpindi|32500000|3|3|3600
Rawalpindi|Bahria Heights 1, Bahria Town Rawalpindi|30800000|2|3|1800
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|27500000|5|5|1575
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|49000000|5|6|2250
Rawalpindi|Snober City, Adiala Road|14500000|3|4|1800
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|19500000|3|3|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|18500000|3|3|1125
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave|48500000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|42500000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|25000000|5|5|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|22500000|5|5|1575
Rawalpindi|Lalazar 2, Rawalpindi|6000000|2|3|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|22000000|5|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|33800000|5|6|2475
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|45000000|5|6|2250
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|47500000|5|7|2250
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|44000000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley|35000000|5|7|1800
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|24000000|5|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|36000000|5|6|2250
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|17500000|0|0|1238
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|16500000|4|5|1238
Rawalpindi|Gulraiz Housing Society Phase 5, Gulraiz Housing Scheme|31000000|7|6|2250
Rawalpindi|Bahria Business District, Bahria Town Phase 8|6400000|0|0|315
Rawalpindi|Bahria Business District, Bahria Town Phase 8|11300000|1|1|562
Rawalpindi|Adiala Road, Rawalpindi|8300000|2|3|1350
Rawalpindi|Snober City, Adiala Road|10500000|3|4|1125
Rawalpindi|Snober City, Adiala Road|9000000|3|3|1125
Rawalpindi|Snober City, Adiala Road|13500000|4|5|1125
Rawalpindi|Snober City, Adiala Road|13700000|3|3|1350
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|37000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|23000000|5|6|1575
Rawalpindi|Shah Khalid Colony, Rawalpindi|12500000|6|6|1125
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|22500000|6|6|2025
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|15500000|4|4|1125
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|39000000|5|6|2250
Rawalpindi|Bahria Town - Safari Villas 3, Bahria Town Rawalpindi|39000000|3|4|3150
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|37500000|5|5|2250
Rawalpindi|Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8|28000000|5|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|37500000|5|6|2250
Rawalpindi|Gulistan Colony, Rawalpindi|43000000|4|6|4050
Rawalpindi|Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley|25500000|5|5|1575
Rawalpindi|Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley|19500000|4|4|1125
Rawalpindi|Bahria Town Phase 8 - Block M, Bahria Town Phase 8|17500000|3|4|1125
Rawalpindi|Bahria Town Phase 8 - Sector F-1, Bahria Town Phase 8|38800000|5|5|2250
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|15000000|4|4|1125
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|15000000|4|4|1125
Rawalpindi|Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley|27500000|5|7|1575
Rawalpindi|Bahria Business District, Bahria Town Phase 8|12400000|1|1|630
Rawalpindi|Bahria Business District, Bahria Town Phase 8|12400000|1|1|630
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|26000000|5|5|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|25000000|5|5|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|31000000|5|6|2475
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|19500000|3|3|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|18500000|3|3|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|23500000|5|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|36000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|23000000|5|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|22000000|5|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|17500000|3|4|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|24500000|5|5|1575
Rawalpindi|Shah Khalid Colony, Rawalpindi|13000000|5|5|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|47000000|5|6|3150
Rawalpindi|Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley|19500000|4|4|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|32500000|5|6|2452
Rawalpindi|Bahria Town Phase 8 - Block B, Bahria Town Phase 8|55000000|5|6|2925
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 3, Bahria Greens - Overseas Enclave|49500000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8|26000000|5|6|1575
Rawalpindi|Airport Housing Society, Rawalpindi|18000000|4|6|1350
Rawalpindi|Airport Housing Society, Rawalpindi|12500000|3|3|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|28000000|6|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|31000000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley|25000000|5|6|1575
Rawalpindi|Bahria Business District, Bahria Town Phase 8|6400000|1|1|315
Rawalpindi|GT Road, Rawalpindi|16000000|2|2|1238
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|18500000|3|3|1125
Rawalpindi|Media Town, Rawalpindi|55000000|6|7|2700
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|7500000|2|2|810
Rawalpindi|Airport Road, Rawalpindi|13000000|4|4|1350
Rawalpindi|Faisal Colony, Rawalpindi|13000000|2|3|1350
Rawalpindi|Peshawar Road, Rawalpindi|12500000|2|3|1350
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|28000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|30000000|5|6|2250
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|79000000|5|6|4500
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|7500000|1|1|518
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|35000000|5|6|1688
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|18000000|4|5|1350
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|31000000|5|6|2250
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|123000000|5|6|4500
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|115000000|5|6|4500
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|105000000|6|6|4500
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|40000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|38500000|5|6|2700
Rawalpindi|Bahria Town Phase 8 - Block D, Bahria Town Phase 8|42500000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley|26000000|5|5|1575
Rawalpindi|Bahria Town Phase 8 - Block C, Bahria Town Phase 8|43500000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley|28000000|5|5|1575
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|43500000|5|6|2250
Rawalpindi|Bahria Business District, Bahria Town Phase 8|14300000|2|2|1192
Rawalpindi|Bahria Town - Safari Villas, Bahria Town Rawalpindi|5000000|1|1|742
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|27000000|5|6|1575
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 1, Bahria Greens - Overseas Enclave|122500000|5|6|5400
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|110000000|5|6|4500
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|52000000|5|6|2250
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|80000000|5|6|4500
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|23500000|5|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|36000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|32000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|27000000|5|6|1575
Rawalpindi|Bahria Town Rawalpindi, Rawalpindi|17500000|3|4|1125
Rawalpindi|Snober City - Green Villas, Snober City|8900000|3|3|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|30500000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|24000000|5|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|36500000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|35000000|5|6|3600
Rawalpindi|Bahria Town Phase 8 - Block G, Bahria Town Phase 8|36000000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8|29000000|5|6|1575
Rawalpindi|Bahria Town Phase 8 - Block C, Bahria Town Phase 8|47500000|5|7|2250
Rawalpindi|Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley|27000000|5|7|1575
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|41000000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley|26000000|5|5|1575
Rawalpindi|Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley|25500000|5|5|1575
Rawalpindi|Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley|35000000|5|5|1688
Rawalpindi|Bahria Town Phase 8 - Awami Villas 3, Bahria Town Phase 8|5700000|2|1|788
Rawalpindi|Bahria Square Commercial, Bahria Town Phase 7|20800000|3|3|1598
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|69500000|4|6|4500
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|49000000|5|6|2250
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|105000000|5|6|4500
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|50000000|5|6|2475
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|115000000|5|6|4500
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|17000000|3|4|1125
Rawalpindi|Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley|19500000|5|5|1575
Rawalpindi|Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley|25500000|5|5|1575
Rawalpindi|Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley|27000000|5|5|1575
Rawalpindi|Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley|17000000|4|4|1125
Rawalpindi|Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley|30000000|0|0|1575
Rawalpindi|Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley|22000000|4|4|1575
Rawalpindi|Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley|26500000|6|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|27500000|4|5|2025
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|63500000|6|6|4500
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|38500000|5|6|2700
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|26500000|5|5|1575
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|47500000|5|5|2250
Rawalpindi|Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8|22500000|4|5|1125
Rawalpindi|Adiala Road, Rawalpindi|17500000|4|5|1260
Rawalpindi|Bahria Town Phase 8 - Block C, Bahria Town Phase 8|39500000|5|7|2250
Rawalpindi|Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley|27000000|5|6|1575
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|12000000|3|4|1125
Rawalpindi|Bahria Mini Commercial Center, Bahria Town Phase 7|20800000|3|3|1598
Rawalpindi|Bahria Mini Commercial Center, Bahria Town Phase 7|16000000|2|2|1238
Rawalpindi|Bahria Town Phase 2, Bahria Town Rawalpindi|123000000|5|6|4500
Rawalpindi|Bahria Intellectual Village, Bahria Town Rawalpindi|46500000|5|6|2700
Rawalpindi|Bahria Town Phase 8 - Block C, Bahria Town Phase 8|43000000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Block C, Bahria Town Phase 8|43500000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Block C, Bahria Town Phase 8|44000000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Sector F-1, Bahria Town Phase 8|43000000|6|6|2250
Rawalpindi|Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8|26000000|6|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|23500000|5|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|19000000|3|4|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|27000000|5|6|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|37000000|5|6|2250
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|9000000|3|3|922
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|8000000|2|2|1058
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|69000000|9|8|4950
Rawalpindi|Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley|27500000|5|6|1575
Rawalpindi|Bahria Business District, Bahria Town Phase 8|15200000|2|2|1260
Rawalpindi|Acantilado Commercial, Bahria Town Phase 7|17700000|2|2|1170
Rawalpindi|Bahria Town Phase 8 - Usman Block, Bahria Town Phase 8 - Safari Valley|27000000|5|5|1575
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|13000000|3|3|1125
Rawalpindi|Airport Housing Society - Sector 1, Airport Housing Society|21500000|4|4|1688
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|16000000|4|5|1125
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|15000000|3|4|1350
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|18000000|4|6|1350
Rawalpindi|Midway Commercial, Bahria Town Phase 7|16000000|2|2|1238
Rawalpindi|Midway Commercial, Bahria Town Phase 7|20800000|3|3|1598
Rawalpindi|Bahria Town Phase 8 - Block B, Bahria Town Phase 8|45000000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Block A, Bahria Town Phase 8|59000000|5|6|4500
Rawalpindi|Bahria Town Phase 8 - Block A, Bahria Town Phase 8|69000000|6|6|4500
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave|47500000|5|6|2250
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave|36500000|5|6|2250
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|8500000|2|2|1058
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|8000000|0|0|1058
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|7200000|2|2|855
Rawalpindi|Bahria Town Phase 4, Bahria Town Rawalpindi|47000000|5|5|2250
Rawalpindi|Bahria Town Phase 3, Bahria Town Rawalpindi|41500000|5|5|2250
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|6200000|1|1|495
Rawalpindi|Bahria Town Phase 5, Bahria Town Rawalpindi|85000000|5|6|4500
Rawalpindi|Bahria Town Phase 8 - Sector F-1, Bahria Town Phase 8|40000000|5|6|2452
Rawalpindi|Gulshan Abad Sector 1, Gulshan Abad|17000000|3|3|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|38900000|5|6|2475
Rawalpindi|Bahria Town - Civic Centre, Bahria Town Phase 4|5500000|1|1|608
Rawalpindi|Bahria Town Phase 8 - Block C, Bahria Town Phase 8|56500000|5|6|3375
Rawalpindi|Capital Smart City Overseas - Block E, Capital Smart City Overseas|10400000|4|4|1125
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|16500000|4|5|1125
Rawalpindi|Wakeel Colony, Islamabad Highway|9500000|4|6|900
Rawalpindi|Bahria Town Phase 8 - Block E, Bahria Town Phase 8|32000000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Block P, Bahria Town Phase 8|120000000|7|8|6750
Rawalpindi|Misryal Road, Rawalpindi|6000000|2|2|900
Rawalpindi|Bahria Mini Commercial Center, Bahria Town Phase 7|20800000|3|3|1598
Rawalpindi|Bahria Mini Commercial Center, Bahria Town Phase 7|16000000|2|2|1238
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave|47500000|5|6|2250
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 6, Bahria Greens - Overseas Enclave|42500000|5|6|2250
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 6, Bahria Greens - Overseas Enclave|47500000|5|6|3375
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 6, Bahria Greens - Overseas Enclave|51000000|5|6|2475
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 3, Bahria Greens - Overseas Enclave|43500000|4|5|2475
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|12000000|4|5|1125
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|12500000|3|4|1125
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|12000000|3|4|1125
Rawalpindi|Airport Housing Society - Sector 4, Airport Housing Society|12500000|3|3|1125
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|41000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|38000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|37000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|17500000|3|4|1125
Rawalpindi|Bahria Spring North, Bahria Town Phase 7|7000000|2|2|855
Rawalpindi|Bahria Heights 1, Bahria Town Rawalpindi|33000000|2|3|1800
Rawalpindi|Dhok Sayedan Road, Rawalpindi|4600000|2|2|900
Rawalpindi|Bahria Town Phase 8 - Safari Homes, Bahria Town Phase 8|15500000|3|5|1575
Rawalpindi|Bahria Town Phase 5, Bahria Town Rawalpindi|56500000|5|6|2250
Rawalpindi|Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley|27000000|5|5|1575
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|38000000|5|5|2250
Rawalpindi|Snober City, Adiala Road|8900000|3|4|1125
Rawalpindi|Bahria Town - Safari Villas, Bahria Town Rawalpindi|62500000|4|5|6300
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|122500000|5|6|5850
Rawalpindi|Acantilado Commercial, Bahria Town Phase 7|16000000|2|2|1238
Rawalpindi|Bahria Town Phase 8 - Safari Homes, Bahria Town Phase 8|17500000|3|3|1125
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave|47500000|5|6|2250
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave|45000000|5|6|2250
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave|55000000|5|6|3375
Rawalpindi|Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley|28500000|5|6|1575
Rawalpindi|Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave|46000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|37000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|32000000|5|6|2250
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|17000000|3|4|1125
Rawalpindi|Bahria Town Phase 8 - Block E, Bahria Town Phase 8|29000000|4|4|2250
Rawalpindi|Bahria Town Phase 7, Bahria Town Rawalpindi|7000000|2|2|855
Rawalpindi|Bahria Spring North, Bahria Town Phase 7|7500000|2|2|742
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|8000000|2|2|900
Rawalpindi|Bahria Town Phase 8, Bahria Town Rawalpindi|28500000|5|5|1575
